BINCODE,NAME,IDENTIFIER,DESCRIPTION,TYPE
_21.5_,redox.peroxiredoxin,eucgr.c03812.1.p,"'(at1g65980 : 274.0) thioredoxin-dependent peroxidase; thioredoxin-dependent peroxidase 1 (TPX1); FUNCTIONS IN: oxidoreductase activity, antioxidant activity; INVOLVED IN: response to cadmium ion; LOCATED IN: chloroplast, plasma membrane, membrane; EXPRESSED IN: 27 plant structures; EXPRESSED DURING: 16 growth stages; CONTAINS InterPro DOMAIN/s: Thioredoxin fold (InterPro:IPR012335), Thioredoxin-like (InterPro:IPR017936), Thioredoxin-like fold (InterPro:IPR012336), Redoxin (InterPro:IPR013740); BEST Arabidopsis thaliana protein match is: thioredoxin-dependent peroxidase 2 (TAIR:AT1G65970.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (gnl|cdd|35761 : 214.0) no description available & (gnl|cdd|48562 : 208.0) no description available & (reliability: 548.0) &  (original description: pacid=32039892 transcript=Eucgr.C03812.1 locus=Eucgr.C03812 ID=Eucgr.C03812.1.v2.0 annot-version=v2.0)'",T
_21.5_,redox.peroxiredoxin,eucgr.c00774.1.p,"'(at3g26060 : 280.0) encodes periredoxin Q which decomposes peroxides and plays a role in the protection of the photosynthetic apparatus; ATPRX Q; FUNCTIONS IN: peroxiredoxin activity, antioxidant activity; INVOLVED IN: cell redox homeostasis; LOCATED IN: chloroplast stromal thylakoid, chloroplast thylakoid membrane, plastoglobule; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Thioredoxin fold (InterPro:IPR012335), Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen (InterPro:IPR000866), Thioredoxin-like (InterPro:IPR017936), Thioredoxin-like fold (InterPro:IPR012336); BEST Arabidopsis thaliana protein match is: 2-cysteine peroxiredoxin B (TAIR:AT5G06290.1). & (gnl|cdd|36073 : 214.0) no description available & (gnl|cdd|48566 : 181.0) no description available & (ipr000866 : 91.51562) Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant & (reliability: 560.0) &  (original description: pacid=32039993 transcript=Eucgr.C00774.1 locus=Eucgr.C00774 ID=Eucgr.C00774.1.v2.0 annot-version=v2.0)'",T
_21.5_,redox.peroxiredoxin,eucgr.b01112.1.p,"'(at3g06050 : 286.0) Encodes a mitochondrial matrix localized peroxiredoxin involved in redox homeostasis. Knockout mutants have reduced root growth under certain oxidative stress conditions.; peroxiredoxin IIF (PRXIIF); FUNCTIONS IN: peroxidase activity, antioxidant activity; INVOLVED IN: response to oxidative stress, response to cadmium ion; LOCATED IN: mitochondrion, mitochondrial matrix; EXPRESSED IN: 27 plant structures; EXPRESSED DURING: 17 growth stages; CONTAINS InterPro DOMAIN/s: Thioredoxin fold (InterPro:IPR012335), Thioredoxin-like (InterPro:IPR017936), Thioredoxin-like fold (InterPro:IPR012336), Redoxin (InterPro:IPR013740); BEST Arabidopsis thaliana protein match is: Thioredoxin superfamily protein (TAIR:AT1G60740.1); Has 3925 Blast hits to 3925 proteins in 881 species: Archae - 6; Bacteria - 1549; Metazoa - 168; Fungi - 305; Plants - 221; Viruses - 0; Other Eukaryotes - 1676 (source: NCBI BLink). & (gnl|cdd|35761 : 194.0) no description available & (gnl|cdd|48562 : 185.0) no description available & (reliability: 572.0) &  (original description: pacid=32059311 transcript=Eucgr.B01112.1 locus=Eucgr.B01112 ID=Eucgr.B01112.1.v2.0 annot-version=v2.0)'",T
_21.5_,redox.peroxiredoxin,eucgr.a01555.1.p,"'(at3g52960 : 228.0) Thioredoxin superfamily protein; FUNCTIONS IN: oxidoreductase activity, antioxidant activity; INVOLVED IN: defense response to bacterium, peptidyl-cysteine S-nitrosylation; LOCATED IN: thylakoid, chloroplast stroma, chloroplast, plant-type cell wall; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Thioredoxin fold (InterPro:IPR012335), Thioredoxin-like (InterPro:IPR017936), Thioredoxin-like fold (InterPro:IPR012336), Redoxin (InterPro:IPR013740); BEST Arabidopsis thaliana protein match is: thioredoxin-dependent peroxidase 1 (TAIR:AT1G65980.1); Has 4202 Blast hits to 4202 proteins in 933 species: Archae - 58; Bacteria - 1639; Metazoa - 177; Fungi - 321; Plants - 255; Viruses - 0; Other Eukaryotes - 1752 (source: NCBI BLink). & (gnl|cdd|48562 : 191.0) no description available & (gnl|cdd|35761 : 179.0) no description available & (reliability: 456.0) &  (original description: pacid=32046901 transcript=Eucgr.A01555.1 locus=Eucgr.A01555 ID=Eucgr.A01555.1.v2.0 annot-version=v2.0)'",T
_21.5.1_,redox.peroxiredoxin.BAS1,eucgr.k02606.1.p,"'(at3g11630 : 375.0) Encodes a 2-Cys peroxiredoxin (2-Cys PrxA) that contains two catalytic Cys residues.; Thioredoxin superfamily protein; FUNCTIONS IN: peroxiredoxin activity, antioxidant activity; INVOLVED IN: response to cold, defense response to bacterium; LOCATED IN: in 6 components; EXPRESSED IN: 26 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Peroxiredoxin, C-terminal (InterPro:IPR019479), Thioredoxin fold (InterPro:IPR012335), Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen (InterPro:IPR000866), Thioredoxin-like (InterPro:IPR017936), Thioredoxin-like fold (InterPro:IPR012336); BEST Arabidopsis thaliana protein match is: 2-cysteine peroxiredoxin B (TAIR:AT5G06290.1); Has 16794 Blast hits to 16794 proteins in 2739 species: Archae - 621; Bacteria - 10920; Metazoa - 1157; Fungi - 359; Plants - 398; Viruses - 0; Other Eukaryotes - 3339 (source: NCBI BLink). & (q96468|bas1_horvu : 368.0) 2-cys peroxiredoxin BAS1, chloroplast precursor (EC 1.11.1.15) (Thiol-specific antioxidant protein) (Fragment) - Hordeum vulgare (Barley) & (gnl|cdd|48564 : 300.0) no description available & (gnl|cdd|36070 : 292.0) no description available & (ipr000866 : 90.87963) Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant & (reliability: 750.0) &  (original description: pacid=32068390 transcript=Eucgr.K02606.1 locus=Eucgr.K02606 ID=Eucgr.K02606.1.v2.0 annot-version=v2.0)'",T
_21.5.2_,redox.peroxiredoxin.PER1,,'',
_21.6_,redox.dismutases and catalases,eucgr.k00110.7.p,"'(p28759|sodf_soybn : 257.0) Superoxide dismutase [Fe], chloroplast precursor (EC 1.15.1.1) - Glycine max (Soybean) & (at4g25100 : 241.0) Fe-superoxide dismutase; Fe superoxide dismutase 1 (FSD1); CONTAINS InterPro DOMAIN/s: Manganese/iron superoxide dismutase, N-terminal (InterPro:IPR019831), Manganese/iron superoxide dismutase (InterPro:IPR001189), Manganese/iron superoxide dismutase, C-terminal (InterPro:IPR019832), Manganese/iron superoxide dismutase, binding site (InterPro:IPR019833); BEST Arabidopsis thaliana protein match is: Fe superoxide dismutase 2 (TAIR:AT5G51100.1). & (gnl|cdd|30950 : 220.0) no description available & (gnl|cdd|36094 : 218.0) no description available & (ipr019832 : 85.53814) Manganese/iron superoxide dismutase, C-terminal & (reliability: 482.0) &  (original description: pacid=32068008 transcript=Eucgr.K00110.7 locus=Eucgr.K00110 ID=Eucgr.K00110.7.v2.0 annot-version=v2.0)'",T
_21.6_,redox.dismutases and catalases,eucgr.h04426.3.p,"'(p93258|sodc1_mescr : 222.0) Superoxide dismutase [Cu-Zn] 1 (EC 1.15.1.1) - Mesembryanthemum crystallinum (Common ice plant) & (at1g08830 : 215.0) Encodes a cytosolic copper/zinc superoxide dismutase CSD1 that can detoxify superoxide radicals.  Its expression is affected by miR398-directed mRNA cleavage. Regulated by biotic and abiotic stress.; copper/zinc superoxide dismutase 1 (CSD1); CONTAINS InterPro DOMAIN/s: Superoxide dismutase, copper/zinc,  binding site (InterPro:IPR018152), Superoxide dismutase, copper/zinc binding (InterPro:IPR001424); BEST Arabidopsis thaliana protein match is: copper/zinc superoxide dismutase 2 (TAIR:AT2G28190.1); Has 4705 Blast hits to 4689 proteins in 1491 species: Archae - 6; Bacteria - 2000; Metazoa - 1249; Fungi - 303; Plants - 666; Viruses - 142; Other Eukaryotes - 339 (source: NCBI BLink). & (gnl|cdd|84499 : 208.0) no description available & (gnl|cdd|35662 : 184.0) no description available & (ipr001424 : 111.91038) Superoxide dismutase, copper/zinc binding & (reliability: 625.84314) &  (original description: pacid=32041210 transcript=Eucgr.H04426.3 locus=Eucgr.H04426 ID=Eucgr.H04426.3.v2.0 annot-version=v2.0)'",T
_21.6_,redox.dismutases and catalases,eucgr.g03132.1.p,"'(p11796|sodm_nicpl : 389.0) Superoxide dismutase [Mn], mitochondrial precursor (EC 1.15.1.1) - Nicotiana plumbaginifolia (Leadwort-leaved tobacco) & (at3g10920 : 363.0) manganese superoxide dismutase (MSD1); manganese superoxide dismutase 1 (MSD1); FUNCTIONS IN: superoxide dismutase activity, copper ion binding, metal ion binding; INVOLVED IN: response to zinc ion, response to salt stress, defense response to bacterium, removal of superoxide radicals, embryo development ending in seed dormancy; LOCATED IN: mitochondrion; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Manganese/iron superoxide dismutase, N-terminal (InterPro:IPR019831), Manganese/iron superoxide dismutase (InterPro:IPR001189), Manganese/iron superoxide dismutase, C-terminal (InterPro:IPR019832), Manganese/iron superoxide dismutase, binding site (InterPro:IPR019833); BEST Arabidopsis thaliana protein match is: Iron/manganese superoxide dismutase family protein (TAIR:AT3G56350.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (gnl|cdd|36094 : 269.0) no description available & (gnl|cdd|30950 : 237.0) no description available & (ipr019832 : 89.158966) Manganese/iron superoxide dismutase, C-terminal & (reliability: 726.0) &  (original description: pacid=32072632 transcript=Eucgr.G03132.1 locus=Eucgr.G03132 ID=Eucgr.G03132.1.v2.0 annot-version=v2.0)'",T
_21.6_,redox.dismutases and catalases,eucgr.f03557.1.p,"'(p17598|cata1_goshi : 898.0) Catalase isozyme 1 (EC 1.11.1.6) - Gossypium hirsutum (Upland cotton) & (at4g35090 : 872.0) Encodes a peroxisomal catalase, highly expressed in bolts and leaves.  mRNA expression patterns show circadian regulation with mRNA levels being high in the subjective early morning. Loss of function mutations have increased H2O2 levels and increased H2O2  sensitivity. Mutants accumulate more toxic ions yet show decreased sensitivity to Li+. This decreased sensitivity is most likely due to an insensitivity to ethylene.  Note that in Queval et al. (2007) Plant Journal, 52(4):640, SALK_057998 is named as cat2-1, SALK_076998 is named as cat2-2; in Bueso et al. (2007) Plant Journal, 52(6):1052, SALK_076998 is named as cat2-1. TAIR has adopted the nomenclature consistent with that in Bueso et al. (2007) after consultation with the authors: SALK_076998 (cat2-1), SALK_057998 (cat2-2).; catalase 2 (CAT2); FUNCTIONS IN: protein binding, catalase activity, cobalt ion binding; INVOLVED IN: in 10 processes; LOCATED IN: mitochondrion, cytosolic ribosome, stromule, peroxisome; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 16 growth stages; CONTAINS InterPro DOMAIN/s: Catalase-like domain, haem-dependent (InterPro:IPR020835), Catalase related subgroup (InterPro:IPR018028), Catalase (InterPro:IPR002226), Catalase, N-terminal (InterPro:IPR011614), Catalase-related immune responsive (InterPro:IPR010582); BEST Arabidopsis thaliana protein match is: catalase 1 (TAIR:AT1G20630.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (gnl|cdd|29422 : 711.0) no description available & (gnl|cdd|35270 : 695.0) no description available & (ipr018028 : 418.32855) Catalase, mono-functional, haem-containing & (reliability: 1744.0) &  (original description: pacid=32054779 transcript=Eucgr.F03557.1 locus=Eucgr.F03557 ID=Eucgr.F03557.1.v2.0 annot-version=v2.0)'",T
_21.6_,redox.dismutases and catalases,eucgr.f01776.1.p,"'(p49317|cata3_nicpl : 885.0) Catalase isozyme 3 (EC 1.11.1.6) - Nicotiana plumbaginifolia (Leadwort-leaved tobacco) & (at4g35090 : 866.0) Encodes a peroxisomal catalase, highly expressed in bolts and leaves.  mRNA expression patterns show circadian regulation with mRNA levels being high in the subjective early morning. Loss of function mutations have increased H2O2 levels and increased H2O2  sensitivity. Mutants accumulate more toxic ions yet show decreased sensitivity to Li+. This decreased sensitivity is most likely due to an insensitivity to ethylene.  Note that in Queval et al. (2007) Plant Journal, 52(4):640, SALK_057998 is named as cat2-1, SALK_076998 is named as cat2-2; in Bueso et al. (2007) Plant Journal, 52(6):1052, SALK_076998 is named as cat2-1. TAIR has adopted the nomenclature consistent with that in Bueso et al. (2007) after consultation with the authors: SALK_076998 (cat2-1), SALK_057998 (cat2-2).; catalase 2 (CAT2); FUNCTIONS IN: protein binding, catalase activity, cobalt ion binding; INVOLVED IN: in 10 processes; LOCATED IN: mitochondrion, cytosolic ribosome, stromule, peroxisome; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 16 growth stages; CONTAINS InterPro DOMAIN/s: Catalase-like domain, haem-dependent (InterPro:IPR020835), Catalase related subgroup (InterPro:IPR018028), Catalase (InterPro:IPR002226), Catalase, N-terminal (InterPro:IPR011614), Catalase-related immune responsive (InterPro:IPR010582); BEST Arabidopsis thaliana protein match is: catalase 1 (TAIR:AT1G20630.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (gnl|cdd|29422 : 726.0) no description available & (gnl|cdd|35270 : 694.0) no description available & (ipr018028 : 414.05984) Catalase, mono-functional, haem-containing & (reliability: 1732.0) &  (original description: pacid=32056131 transcript=Eucgr.F01776.1 locus=Eucgr.F01776 ID=Eucgr.F01776.1.v2.0 annot-version=v2.0)'",T
_21.6_,redox.dismutases and catalases,eucgr.e00505.2.p,"'(at1g12520 : 324.0) Copper/zinc superoxide dismutase copper chaperone. Localized to the chloroplast. Expressed in roots and shoots. Up-regulated in response to copper and senescence. The AtACC activates all three CuZnSOD activities located in three different subcellular compartments.  Contains three domains, central, ATX-1 like and C-terminal. ATX-1 like domain essential for the copper chaperone function of AtCCS in planta.; copper chaperone for SOD1 (CCS); FUNCTIONS IN: superoxide dismutase copper chaperone activity, superoxide dismutase activity; INVOLVED IN: cellular copper ion homeostasis; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Superoxide dismutase, copper/zinc binding (InterPro:IPR001424); BEST Arabidopsis thaliana protein match is: copper/zinc superoxide dismutase 2 (TAIR:AT2G28190.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (gnl|cdd|39855 : 278.0) no description available & (reliability: 648.0) &  (original description: pacid=32031015 transcript=Eucgr.E00505.2 locus=Eucgr.E00505 ID=Eucgr.E00505.2.v2.0 annot-version=v2.0)'",T
_21.6_,redox.dismutases and catalases,eucgr.b03930.2.p,"'(o65199|sodcp_vitvi : 242.0) Superoxide dismutase [Cu-Zn], chloroplast precursor (EC 1.15.1.1) - Vitis vinifera (Grape) & (at2g28190 : 236.0) Encodes a chloroplastic copper/zinc superoxide dismutase CSD2 that can detoxify superoxide radicals. Its expression is affected by miR398-directed mRNA cleavage.; copper/zinc superoxide dismutase 2 (CSD2); FUNCTIONS IN: superoxide dismutase activity; INVOLVED IN: in 6 processes; LOCATED IN: thylakoid, apoplast, chloroplast stroma, chloroplast; EXPRESSED IN: 29 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Superoxide dismutase, copper/zinc,  binding site (InterPro:IPR018152), Superoxide dismutase, copper/zinc binding (InterPro:IPR001424); BEST Arabidopsis thaliana protein match is: copper/zinc superoxide dismutase 1 (TAIR:AT1G08830.2); Has 4720 Blast hits to 4704 proteins in 1488 species: Archae - 6; Bacteria - 1989; Metazoa - 1257; Fungi - 323; Plants - 669; Viruses - 141; Other Eukaryotes - 335 (source: NCBI BLink). & (gnl|cdd|84499 : 222.0) no description available & (gnl|cdd|35662 : 192.0) no description available & (ipr001424 : 110.954865) Superoxide dismutase, copper/zinc binding & (reliability: 666.171) &  (original description: pacid=32060560 transcript=Eucgr.B03930.2 locus=Eucgr.B03930 ID=Eucgr.B03930.2.v2.0 annot-version=v2.0)'",T
_21.6_,redox.dismutases and catalases,eucgr.b01760.1.p,"'(gnl|cdd|84499 : 206.0) no description available & (p93258|sodc1_mescr : 205.0) Superoxide dismutase [Cu-Zn] 1 (EC 1.15.1.1) - Mesembryanthemum crystallinum (Common ice plant) & (at1g08830 : 194.0) Encodes a cytosolic copper/zinc superoxide dismutase CSD1 that can detoxify superoxide radicals.  Its expression is affected by miR398-directed mRNA cleavage. Regulated by biotic and abiotic stress.; copper/zinc superoxide dismutase 1 (CSD1); CONTAINS InterPro DOMAIN/s: Superoxide dismutase, copper/zinc,  binding site (InterPro:IPR018152), Superoxide dismutase, copper/zinc binding (InterPro:IPR001424); BEST Arabidopsis thaliana protein match is: copper/zinc superoxide dismutase 2 (TAIR:AT2G28190.1); Has 4705 Blast hits to 4689 proteins in 1491 species: Archae - 6; Bacteria - 2000; Metazoa - 1249; Fungi - 303; Plants - 666; Viruses - 142; Other Eukaryotes - 339 (source: NCBI BLink). & (gnl|cdd|35662 : 178.0) no description available & (ipr001424 : 110.59666) Superoxide dismutase, copper/zinc binding & (reliability: 581.5441) &  (original description: pacid=32061921 transcript=Eucgr.B01760.1 locus=Eucgr.B01760 ID=Eucgr.B01760.1.v2.0 annot-version=v2.0)'",T
_21.6_,redox.dismutases and catalases,eucgr.f01777.1.p,"'(p49317|cata3_nicpl : 942.0) Catalase isozyme 3 (EC 1.11.1.6) - Nicotiana plumbaginifolia (Leadwort-leaved tobacco) & (at4g35090 : 921.0) Encodes a peroxisomal catalase, highly expressed in bolts and leaves.  mRNA expression patterns show circadian regulation with mRNA levels being high in the subjective early morning. Loss of function mutations have increased H2O2 levels and increased H2O2  sensitivity. Mutants accumulate more toxic ions yet show decreased sensitivity to Li+. This decreased sensitivity is most likely due to an insensitivity to ethylene.  Note that in Queval et al. (2007) Plant Journal, 52(4):640, SALK_057998 is named as cat2-1, SALK_076998 is named as cat2-2; in Bueso et al. (2007) Plant Journal, 52(6):1052, SALK_076998 is named as cat2-1. TAIR has adopted the nomenclature consistent with that in Bueso et al. (2007) after consultation with the authors: SALK_076998 (cat2-1), SALK_057998 (cat2-2).; catalase 2 (CAT2); FUNCTIONS IN: protein binding, catalase activity, cobalt ion binding; INVOLVED IN: in 10 processes; LOCATED IN: mitochondrion, cytosolic ribosome, stromule, peroxisome; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 16 growth stages; CONTAINS InterPro DOMAIN/s: Catalase-like domain, haem-dependent (InterPro:IPR020835), Catalase related subgroup (InterPro:IPR018028), Catalase (InterPro:IPR002226), Catalase, N-terminal (InterPro:IPR011614), Catalase-related immune responsive (InterPro:IPR010582); BEST Arabidopsis thaliana protein match is: catalase 1 (TAIR:AT1G20630.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (gnl|cdd|35270 : 746.0) no description available & (gnl|cdd|29422 : 743.0) no description available & (ipr018028 : 419.0705) Catalase, mono-functional, haem-containing & (reliability: 1842.0) &  (original description: pacid=32054526 transcript=Eucgr.F01777.1 locus=Eucgr.F01777 ID=Eucgr.F01777.1.v2.0 annot-version=v2.0)'",T
