BINCODE,NAME,IDENTIFIER,DESCRIPTION,TYPE
_20.2.99_,'stress.abiotic.unspecified','eucgr.h01344.1.p',"'(q9spv5|nec1_nicpl : 293.0) Nectarin-1 precursor (EC 1.15.1.1) (Superoxide dismutase [Mn]) - Nicotiana plumbaginifolia (Leadwort-leaved tobacco) & (at3g62020 : 282.0) germin-like protein (GLP10); germin-like protein 10 (GLP10); FUNCTIONS IN: manganese ion binding, nutrient reservoir activity; INVOLVED IN: biological_process unknown; LOCATED IN: cell wall, plant-type cell wall; EXPRESSED IN: 19 plant structures; EXPRESSED DURING: 10 growth stages; CONTAINS InterPro DOMAIN/s: Cupin, RmlC-type (InterPro:IPR011051), Cupin 1 (InterPro:IPR006045), RmlC-like jelly roll fold (InterPro:IPR014710), Germin (InterPro:IPR001929), Germin, manganese binding site (InterPro:IPR019780); BEST Arabidopsis thaliana protein match is: germin-like protein subfamily 2 member 2 precursor (TAIR:AT1G02335.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (gnl|cdd|84597 : 115.0) no description available & (reliability: 564.0) &  (original description: no original description)'",T
_20.2.99_,'stress.abiotic.unspecified','eucgr.a02367.1.p','(gnl|cdd|70078 : 120.0) no description available & (ipr009515 : 97.18661) Protein of unknown function DUF1138 & (at1g01170 : 90.9) Protein of unknown function (DUF1138); FUNCTIONS IN: molecular_function unknown; INVOLVED IN: response to stress; LOCATED IN: membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF1138 (InterPro:IPR009515); BEST Arabidopsis thaliana protein match is: Protein of unknown function (DUF1138) (TAIR:AT4G00860.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (reliability: 181.8) &  (original description: no original description)',T
_20.2.99_,'stress.abiotic.unspecified','eucgr.d00613.1.p',"'(at2g34700 : 126.0) Pollen Ole e 1 allergen and extensin family protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 6 plant structures; EXPRESSED DURING: 4 anthesis, petal differentiation and expansion stage; CONTAINS InterPro DOMAIN/s: Pollen Ole e 1 allergen/extensin (InterPro:IPR006041); BEST Arabidopsis thaliana protein match is: arabinogalactan protein 31 (TAIR:AT1G28290.1); Has 194 Blast hits to 194 proteins in 25 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 194; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). & (reliability: 252.0) &  (original description: no original description)'",T
_20.2.99_,'stress.abiotic.unspecified','eucgr.f04417.1.p',"'(q9zra4|ab19a_prupe : 277.0) Auxin-binding protein ABP19a precursor - Prunus persica (Peach) & (at1g72610 : 264.0) germin-like protein (GLP1); germin-like protein 1 (GER1); INVOLVED IN: biological_process unknown; LOCATED IN: extracellular matrix; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Cupin, RmlC-type (InterPro:IPR011051), Cupin 1 (InterPro:IPR006045), Germin (InterPro:IPR001929), RmlC-like jelly roll fold (InterPro:IPR014710), Germin, manganese binding site (InterPro:IPR019780); BEST Arabidopsis thaliana protein match is: germin 3 (TAIR:AT5G20630.1); Has 1559 Blast hits to 1557 proteins in 130 species: Archae - 0; Bacteria - 82; Metazoa - 0; Fungi - 43; Plants - 1420; Viruses - 0; Other Eukaryotes - 14 (source: NCBI BLink). & (gnl|cdd|84597 : 94.6) no description available & (reliability: 528.0) &  (original description: no original description)'",T
_20.2.99_,'stress.abiotic.unspecified','eucgr.b03008.1.p',"'(at1g68300 : 147.0) Adenine nucleotide alpha hydrolases-like superfamily protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: response to stress; LOCATED IN: cellular_component unknown; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: UspA (InterPro:IPR006016), Rossmann-like alpha/beta/alpha sandwich fold (InterPro:IPR014729), Universal stress protein A (InterPro:IPR006015); BEST Arabidopsis thaliana protein match is: Adenine nucleotide alpha hydrolases-like superfamily protein (TAIR:AT3G11930.4); Has 7821 Blast hits to 7529 proteins in 1691 species: Archae - 688; Bacteria - 6019; Metazoa - 129; Fungi - 89; Plants - 708; Viruses - 0; Other Eukaryotes - 188 (source: NCBI BLink). & (gnl|cdd|30165 : 101.0) no description available & (ipr006016 : 81.53209) UspA & (reliability: 294.0) &  (original description: no original description)'",T
_20.2.99_,'stress.abiotic.unspecified','eucgr.b00386.1.p',"'(at1g18980 : 244.0) RmlC-like cupins superfamily protein; FUNCTIONS IN: manganese ion binding, nutrient reservoir activity; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system, apoplast; EXPRESSED IN: inflorescence meristem, hypocotyl, root, flower, pollen tube; EXPRESSED DURING: petal differentiation and expansion stage; CONTAINS InterPro DOMAIN/s: Cupin, RmlC-type (InterPro:IPR011051), Cupin 1 (InterPro:IPR006045), Germin (InterPro:IPR001929), RmlC-like jelly roll fold (InterPro:IPR014710); BEST Arabidopsis thaliana protein match is: germin-like protein 4 (TAIR:AT1G18970.1); Has 1578 Blast hits to 1564 proteins in 115 species: Archae - 0; Bacteria - 82; Metazoa - 0; Fungi - 29; Plants - 1449; Viruses - 0; Other Eukaryotes - 18 (source: NCBI BLink). & (q9spv5|nec1_nicpl : 214.0) Nectarin-1 precursor (EC 1.15.1.1) (Superoxide dismutase [Mn]) - Nicotiana plumbaginifolia (Leadwort-leaved tobacco) & (gnl|cdd|84597 : 97.3) no description available & (reliability: 488.0) &  (original description: no original description)'",T
_20.2.99_,'stress.abiotic.unspecified','eucgr.b03010.1.p',"'(at1g68300 : 132.0) Adenine nucleotide alpha hydrolases-like superfamily protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: response to stress; LOCATED IN: cellular_component unknown; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: UspA (InterPro:IPR006016), Rossmann-like alpha/beta/alpha sandwich fold (InterPro:IPR014729), Universal stress protein A (InterPro:IPR006015); BEST Arabidopsis thaliana protein match is: Adenine nucleotide alpha hydrolases-like superfamily protein (TAIR:AT3G11930.4); Has 7821 Blast hits to 7529 proteins in 1691 species: Archae - 688; Bacteria - 6019; Metazoa - 129; Fungi - 89; Plants - 708; Viruses - 0; Other Eukaryotes - 188 (source: NCBI BLink). & (gnl|cdd|30165 : 89.0) no description available & (reliability: 264.0) &  (original description: no original description)'",T
_20.2.99_,'stress.abiotic.unspecified','eucgr.b02546.1.p',"'(at1g24020 : 195.0) MLP-like protein 423 (MLP423); INVOLVED IN: response to biotic stimulus, defense response; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Bet v I allergen (InterPro:IPR000916); BEST Arabidopsis thaliana protein match is: MLP-like protein 28 (TAIR:AT1G70830.3). & (gnl|cdd|84754 : 131.0) no description available & (ipr000916 : 89.10767) Bet v I domain & (reliability: 390.0) &  (original description: no original description)'",T
_20.2.99_,'stress.abiotic.unspecified','eucgr.k03471.1.p',"'(at2g47710 : 245.0) Adenine nucleotide alpha hydrolases-like superfamily protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: response to stress; LOCATED IN: vacuole; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: UspA (InterPro:IPR006016), Rossmann-like alpha/beta/alpha sandwich fold (InterPro:IPR014729), Universal stress protein A (InterPro:IPR006015); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G49050.1); Has 2830 Blast hits to 2747 proteins in 619 species: Archae - 112; Bacteria - 1833; Metazoa - 129; Fungi - 32; Plants - 667; Viruses - 0; Other Eukaryotes - 57 (source: NCBI BLink). & (reliability: 490.0) &  (original description: no original description)'",T
_20.2.1001_,'stress.abiotic','betaine','',M
_20.1001_,'stress','ascorbate','hormone metabolism.ethylene; stress; redox',M
_20.1002_,'stress','dehydroascorbate','stress; redox regulation',M
_20.1003_,'stress','proline','amino acid synthesis.proline; amino acid degradation.proline; stress',M
_21_,'redox','','',
_21.1_,'redox.thioredoxin','eucgr.l01943.1.p',"'(at1g11530 : 84.0) Encodes a monocysteinic thioredoxin, thioredoxin in which the second cysteine of the redox site is replaced by a serine, with low disulfide reductase but efficient disulfide isomerase activity.; C-terminal cysteine residue is changed to a serine 1 (CXXS1); CONTAINS InterPro DOMAIN/s: Thioredoxin fold (InterPro:IPR012335), Thioredoxin, core (InterPro:IPR015467), Thioredoxin-like (InterPro:IPR017936), Thioredoxin domain (InterPro:IPR013766), Thioredoxin-like fold (InterPro:IPR012336); BEST Arabidopsis thaliana protein match is: thioredoxin H-type 1 (TAIR:AT3G51030.1); Has 9365 Blast hits to 9347 proteins in 2322 species: Archae - 165; Bacteria - 5071; Metazoa - 947; Fungi - 584; Plants - 1098; Viruses - 0; Other Eukaryotes - 1500 (source: NCBI BLink). & (reliability: 168.0) &  (original description: no original description)'",T
_21.1_,'redox.thioredoxin','eucgr.j01067.1.p',"'(at5g04260 : 211.0) Encodes a thioredoxin (WCRKC2) localized in chloroplast stroma.  Contains a WCRKC motif.; WCRKC thioredoxin 2 (WCRKC2); INVOLVED IN: cell redox homeostasis; LOCATED IN: chloroplast stroma; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Thioredoxin fold (InterPro:IPR012335), Thioredoxin, core (InterPro:IPR015467), Thioredoxin-like (InterPro:IPR017936), Thioredoxin domain (InterPro:IPR013766), Thioredoxin-like fold (InterPro:IPR012336); BEST Arabidopsis thaliana protein match is: WCRKC thioredoxin 1 (TAIR:AT5G06690.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). & (gnl|cdd|36125 : 88.8) no description available & (reliability: 422.0) &  (original description: no original description)'",T
_21.1_,'redox.thioredoxin','eucgr.j02565.1.p',"'(at2g17420 : 568.0) NADPH-dependent thioredoxin reductase, major cytosolic isoform; NADPH-dependent thioredoxin reductase A (NTRA); FUNCTIONS IN: thioredoxin-disulfide reductase activity; INVOLVED IN: in 6 processes; LOCATED IN: cytosol, mitochondrial matrix; EXPRESSED IN: male gametophyte, guard cell, cultured cell, pollen tube, leaf; EXPRESSED DURING: L mature pollen stage, M germinated pollen stage, seedling growth, seed development stages; CONTAINS InterPro DOMAIN/s: Pyridine nucleotide-disulphide oxidoreductase, class-II, active site (InterPro:IPR008255), FAD-dependent pyridine nucleotide-disulphide oxidoreductase (InterPro:IPR013027), Pyridine nucleotide-disulphide oxidoreductase, class-II (InterPro:IPR000103), Pyridine nucleotide-disulphide oxidoreductase, NAD-binding region (InterPro:IPR001327), Thioredoxin reductase (InterPro:IPR005982); BEST Arabidopsis thaliana protein match is: NADPH-dependent thioredoxin reductase B (TAIR:AT4G35460.1); Has 20135 Blast hits to 20133 proteins in 2901 species: Archae - 588; Bacteria - 13597; Metazoa - 140; Fungi - 273; Plants - 163; Viruses - 0; Other Eukaryotes - 5374 (source: NCBI BLink). & (gnl|cdd|35625 : 521.0) no description available & (gnl|cdd|30838 : 323.0) no description available & (reliability: 1136.0) &  (original description: no original description)'",T
_21.1_,'redox.thioredoxin','eucgr.j00880.1.p',"'(at1g50320 : 171.0) encodes a prokaryotic thioredoxin; thioredoxin X (THX); FUNCTIONS IN: enzyme activator activity; INVOLVED IN: positive regulation of catalytic activity; LOCATED IN: chloroplast, chloroplast stroma; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Thioredoxin fold (InterPro:IPR012335), Thioredoxin-like subdomain (InterPro:IPR006662), Thioredoxin, core (InterPro:IPR015467), Thioredoxin-like (InterPro:IPR017936), Thioredoxin domain (InterPro:IPR013766), Thioredoxin-like fold (InterPro:IPR012336); BEST Arabidopsis thaliana protein match is: thioredoxin Y1 (TAIR:AT1G76760.1); Has 20779 Blast hits to 19654 proteins in 2968 species: Archae - 276; Bacteria - 11383; Metazoa - 2412; Fungi - 1075; Plants - 1697; Viruses - 7; Other Eukaryotes - 3929 (source: NCBI BLink). & (gnl|cdd|84504 : 109.0) no description available & (gnl|cdd|36128 : 95.4) no description available & (p07591|trxm_spiol : 83.6) Thioredoxin M-type, chloroplast precursor (TRX-M) [Contains: Thioredoxin M-type Mc; Thioredoxin M-type Md] - Spinacia oleracea (Spinach) & (reliability: 342.0) &  (original description: no original description)'",T
_21.1_,'redox.thioredoxin','eucgr.j02172.3.p',"'(o49856|ftrc_soybn : 201.0) Ferredoxin-thioredoxin reductase catalytic chain, chloroplast precursor (EC 1.18.-.-) (FTR-C) - Glycine max (Soybean) & (at2g04700 : 196.0) ferredoxin thioredoxin reductase catalytic beta chain family protein; FUNCTIONS IN: ferredoxin:thioredoxin reductase activity, ferredoxin reductase activity; INVOLVED IN: oxidation reduction; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Ferredoxin thioredoxin reductase, beta subunit (InterPro:IPR004209); Has 267 Blast hits to 267 proteins in 113 species: Archae - 18; Bacteria - 139; Metazoa - 0; Fungi - 0; Plants - 58; Viruses - 0; Other Eukaryotes - 52 (source: NCBI BLink). & (gnl|cdd|66604 : 180.0) no description available & (ipr004209 : 98.42337) Ferredoxin thioredoxin reductase, beta subunit & (reliability: 564.2409) &  (original description: no original description)'",T
_21.1_,'redox.thioredoxin','eucgr.c00901.1.p',"'(at4g29670 : 256.0) Encodes a member of the thioredoxin family protein.  Located in the chloroplast.  Shows high activity towards the chloroplast 2-Cys peroxiredoxin A, and poor activity towards the chloroplast NADP-malate   dehydrogenase.; atypical CYS  HIS rich thioredoxin 2 (ACHT2); FUNCTIONS IN: oxidoreductase activity, acting on sulfur group of donors, disulfide as acceptor; INVOLVED IN: cell redox homeostasis; LOCATED IN: chloroplast; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Thioredoxin fold (InterPro:IPR012335), Thioredoxin, core (InterPro:IPR015467), Thioredoxin-like (InterPro:IPR017936), Thioredoxin-like fold (InterPro:IPR012336), Thioredoxin domain (InterPro:IPR013766), Thioredoxin, conserved site (InterPro:IPR017937); BEST Arabidopsis thaliana protein match is: atypical CYS  HIS rich thioredoxin 1 (TAIR:AT4G26160.1); Has 5219 Blast hits to 5209 proteins in 1205 species: Archae - 70; Bacteria - 1917; Metazoa - 873; Fungi - 538; Plants - 961; Viruses - 3; Other Eukaryotes - 857 (source: NCBI BLink). & (gnl|cdd|36125 : 115.0) no description available & (reliability: 512.0) &  (original description: no original description)'",T
_21.1_,'redox.thioredoxin','eucgr.h01629.1.p',"'(o81332|trxf_mescr : 173.0) Thioredoxin F-type, chloroplast precursor (TRX-F) - Mesembryanthemum crystallinum (Common ice plant) & (at5g16400 : 166.0) Encodes an f-type thioredoxin (Trx-f2) localized in chloroplast stroma.; thioredoxin F2 (TRXF2); FUNCTIONS IN: enzyme activator activity; INVOLVED IN: positive regulation of catalytic activity; LOCATED IN: chloroplast stroma, chloroplast; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Thioredoxin fold (InterPro:IPR012335), Thioredoxin, core (InterPro:IPR015467), Thioredoxin domain (InterPro:IPR013766), Thioredoxin, conserved site (InterPro:IPR017937), Thioredoxin-like subdomain (InterPro:IPR006662), Thioredoxin-like (InterPro:IPR017936), Thioredoxin-like fold (InterPro:IPR012336); BEST Arabidopsis thaliana protein match is: thioredoxin F-type 1 (TAIR:AT3G02730.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink). & (gnl|cdd|36125 : 113.0) no description available & (gnl|cdd|84504 : 107.0) no description available & (reliability: 332.0) &  (original description: no original description)'",T
_21.1_,'redox.thioredoxin','eucgr.a02337.1.p',"'(at2g41680 : 702.0) Encodes a NADPH thioredoxin reductase involved in chloroplast protection against oxidative damage.; NADPH-dependent thioredoxin reductase C (NTRC); FUNCTIONS IN: thioredoxin-disulfide reductase activity; INVOLVED IN: hydrogen peroxide catabolic process; LOCATED IN: chloroplast stroma, chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Pyridine nucleotide-disulphide oxidoreductase, class-II (InterPro:IPR000103), FAD-dependent pyridine nucleotide-disulphide oxidoreductase (InterPro:IPR013027), Thioredoxin fold (InterPro:IPR012335), Thioredoxin reductase (InterPro:IPR005982), Thioredoxin domain (InterPro:IPR013766), Thioredoxin, conserved site (InterPro:IPR017937), Pyridine nucleotide-disulphide oxidoreductase, class-II, active site (InterPro:IPR008255), Pyridine nucleotide-disulphide oxidoreductase, NAD-binding region (InterPro:IPR001327), Thioredoxin-like (InterPro:IPR017936), Thioredoxin-like fold (InterPro:IPR012336); BEST Arabidopsis thaliana protein match is: NADPH-dependent thioredoxin reductase A (TAIR:AT2G17420.1); Has 36111 Blast hits to 36072 proteins in 3191 species: Archae - 926; Bacteria - 24476; Metazoa - 1051; Fungi - 742; Plants - 985; Viruses - 7; Other Eukaryotes - 7924 (source: NCBI BLink). & (gnl|cdd|35625 : 409.0) no description available & (gnl|cdd|30838 : 272.0) no description available & (reliability: 1404.0) &  (original description: no original description)'",T
