BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'17.4.5'	'Protein biosynthesis.translation elongation.eEF5(eIF5A) poly-P/G elongation factor'	'eucgr.k02493.1.p'	'Protein biosynthesis.translation elongation.eEF5(eIF5A) poly-P/G elongation factor (original description: none)'	T
'17.4.5'	'Protein biosynthesis.translation elongation.eEF5(eIF5A) poly-P/G elongation factor'	'eucgr.g02468.1.p'	'Protein biosynthesis.translation elongation.eEF5(eIF5A) poly-P/G elongation factor (original description: none)'	T
'17.4.6'	'Protein biosynthesis.translation elongation.hypusination of eEF5'	''	''	
'17.4.6.1'	'Protein biosynthesis.translation elongation.hypusination of eEF5.deoxyhypusine synthase'	''	''	
'17.4.6.2'	'Protein biosynthesis.translation elongation.hypusination of eEF5.deoxyhypusine hydroxylase'	''	''	
'17.5'	'Protein biosynthesis.translation termination'	''	''	
'17.5.1'	'Protein biosynthesis.translation termination.eRF1 peptide release factor'	'eucgr.j01695.1.p'	'Protein biosynthesis.translation termination.eRF1 peptide release factor (original description: none)'	T
'17.5.2'	'Protein biosynthesis.translation termination.eRF3 peptide release factor'	'eucgr.b00852.2.p'	'Protein biosynthesis.translation termination.eRF3 peptide release factor (original description: none)'	T
'17.5.3'	'Protein biosynthesis.translation termination.ribosome recycling factor (RLI/ABCE)'	'eucgr.d02563.1.p'	'Protein biosynthesis.translation termination.ribosome recycling factor (RLI/ABCE) (original description: none)'	T
'17.6'	'Protein biosynthesis.organelle translation machineries'	''	''	
'17.6.1'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome'	''	''	
'17.6.1.1'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome'	''	''	
'17.6.1.1.1'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL1 component'	''	''	
'17.6.1.1.2'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL2-N-terminal component'	''	''	
'17.6.1.1.3'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL2-C-terminal component'	''	''	
'17.6.1.1.4'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL3 component'	''	''	
'17.6.1.1.5'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL4 component'	''	''	
'17.6.1.1.6'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL5 component'	''	''	
'17.6.1.1.7'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL6 component'	''	''	
'17.6.1.1.8'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL7/L12 component'	''	''	
'17.6.1.1.9'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL9 component'	''	''	
'17.6.1.1.10'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL10 | psRPL10 component'	''	''	
'17.6.1.1.11'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL11 component'	''	''	
'17.6.1.1.12'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL13 component'	''	''	
'17.6.1.1.13'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL15 component'	''	''	
'17.6.1.1.14'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL16 component'	''	''	
'17.6.1.1.15'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL17 component'	''	''	
'17.6.1.1.16'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL18 component'	''	''	
'17.6.1.1.17'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL19 component'	''	''	
'17.6.1.1.18'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL20 component'	''	''	
'17.6.1.1.19'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL21 component'	''	''	
'17.6.1.1.20'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL22 component'	''	''	
'17.6.1.1.21'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL23 component'	''	''	
'17.6.1.1.22'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL24 component'	''	''	
'17.6.1.1.23'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL27 component'	''	''	
'17.6.1.1.24'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL28 component'	''	''	
'17.6.1.1.25'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL29 component'	''	''	
'17.6.1.1.26'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL30 component'	''	''	
'17.6.1.1.27'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL33 component'	''	''	
'17.6.1.1.28'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL36 component'	''	''	
'17.6.1.2'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome'	''	''	
'17.6.1.2.1'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS2 component'	''	''	
'17.6.1.2.2'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS3 component'	''	''	
'17.6.1.2.3'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS4 component'	''	''	
'17.6.1.2.4'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS5 component'	''	''	
'17.6.1.2.5'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS6 component'	''	''	
'17.6.1.2.6'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS7 component'	''	''	
'17.6.1.2.7'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS9 component'	''	''	
'17.6.1.2.8'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS10 component'	''	''	
'17.6.1.2.9'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS11 component'	''	''	
'17.6.1.2.10'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS12 component'	''	''	
'17.6.1.2.11'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS13 | psRPS13 component'	'eucgr.f03746.2.p'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS13 | psRPS13 component (original description: none)'	T
'17.6.1.2.12'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS14 component'	''	''	
'17.6.1.2.13'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS15 component'	''	''	
'17.6.1.2.14'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS16 component'	''	''	
'17.6.1.2.15'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS17 component'	''	''	
'17.6.1.2.16'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS18 component'	''	''	
'17.6.1.2.17'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS19 component'	''	''	
'17.6.1.2.18'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS21 | psRPS21 component'	'eucgr.j02332.1.p'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS21 | psRPS21 component (original description: none)'	T
'17.6.1.3'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.mitochondrial ribosome-associated proteins'	''	''	
'17.6.1.3.1'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.mitochondrial ribosome-associated proteins.PPR-type regulatory protein (PNM1)'	''	''	
'17.6.1.3.2'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.mitochondrial ribosome-associated proteins.PPR-type regulatory protein (PPR336)'	''	''	
'17.6.2'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome'	''	''	
'17.6.2.1'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome'	''	''	
'17.6.2.1.1'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL1 component'	'eucgr.g03333.1.p'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL1 component (original description: none)'	T
'17.6.2.1.2'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL2 component'	'tr|t1qkl3|t1qkl3_eucgl'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL2 component (original description: none)'	T
'17.6.2.1.3'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL3 component'	'eucgr.d01115.1.p'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL3 component (original description: none)'	T
'17.6.2.1.4'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL4 component'	'eucgr.j01939.1.p'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL4 component (original description: none)'	T
'17.6.2.1.5'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL5 component'	'eucgr.d02319.1.p'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL5 component (original description: none)'	T
'17.6.2.1.6'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL6 component'	'eucgr.a01711.1.p'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL6 component (original description: none)'	T
'17.6.2.1.7'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL9 component'	''	''	
'17.6.2.1.8'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL10 | mtRPL10 component'	''	''	
'17.6.2.1.9'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL11 component'	'eucgr.d01648.1.p'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL11 component (original description: none)'	T
'17.6.2.1.10'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL12 component'	''	''	
'17.6.2.1.11'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL13 component'	'eucgr.f01365.2.p'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL13 component (original description: none)'	T
'17.6.2.1.12'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL14 component'	'tr|t1qkk9|t1qkk9_eucgl'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL14 component (original description: none)'	T
'17.6.2.1.13'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL15 component'	'eucgr.g02317.1.p'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL15 component (original description: none)'	T
'17.6.2.1.14'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL16 component'	'tr|t1qlv4|t1qlv4_eucgl'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL16 component (original description: none)'	T
'17.6.2.1.15'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL17 component'	'eucgr.a00878.1.p'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL17 component (original description: none)'	T
'17.6.2.1.16'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL18 component'	'eucgr.b02183.2.p'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL18 component (original description: none)'	T
'17.6.2.1.17'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL19 component'	'eucgr.d02125.1.p'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL19 component (original description: none)'	T
'17.6.2.1.18'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL20 component'	''	''	
'17.6.2.1.19'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL21 component'	'eucgr.f02613.1.p'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL21 component (original description: none)'	T
'17.6.2.1.20'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL22 component'	'tr|t1qlh8|t1qlh8_eucgl'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL22 component (original description: none)'	T
'17.6.2.1.21'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL23 component'	'tr|t1qlv9|t1qlv9_eucgl'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL23 component (original description: none)'	T
'17.6.2.1.22'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL24 component'	'eucgr.f03416.2.p'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL24 component (original description: none)'	T
'17.6.2.1.23'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL27 component'	'eucgr.i01643.1.p'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL27 component (original description: none)'	T
'17.6.2.1.24'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL28 component'	'eucgr.h02995.1.p'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL28 component (original description: none)'	T
'17.6.2.1.25'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL29 component'	'eucgr.i00441.1.p'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL29 component (original description: none)'	T
'17.6.2.1.26'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL31 component'	'eucgr.f01878.1.p'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL31 component (original description: none)'	T
'17.6.2.1.27'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL32 component'	''	''	
'17.6.2.1.28'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL33 component'	'tr|t1qlc2|t1qlc2_eucgl'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL33 component (original description: none)'	T
'17.6.2.1.29'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL34 component'	''	''	
'17.6.2.1.30'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL35 component'	''	''	
'17.6.2.1.31'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL36 component'	''	''	
'17.6.2.1.32'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psPSRP5 component'	''	''	
'17.6.2.1.33'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psPSRP6 component'	''	''	
