BINCODE,NAME,IDENTIFIER,DESCRIPTION,TYPE
_17.3.1.6.12_,'Protein biosynthesis.translation initiation.pre-initiation complex (PIC).eIF3 mRNA-to-PIC binding complex.eIF3l component','eucgr.c02897.1.p','Protein biosynthesis.translation initiation.pre-initiation complex (PIC).eIF3 mRNA-to-PIC binding complex.eIF3l component (original description: none)',T
_17.3.1.6.13_,'Protein biosynthesis.translation initiation.pre-initiation complex (PIC).eIF3 mRNA-to-PIC binding complex.eIF3m component','eucgr.i02041.1.p','Protein biosynthesis.translation initiation.pre-initiation complex (PIC).eIF3 mRNA-to-PIC binding complex.eIF3m component (original description: none)',T
_17.3.1.7_,'Protein biosynthesis.translation initiation.pre-initiation complex (PIC).eIF5 GTPase activating factor','','',
_17.3.1.8_,'Protein biosynthesis.translation initiation.pre-initiation complex (PIC).eIF5C eIF2-regulating factor','eucgr.h01394.1.p','Protein biosynthesis.translation initiation.pre-initiation complex (PIC).eIF5C eIF2-regulating factor (original description: none)',T
_17.3.1.8_,'Protein biosynthesis.translation initiation.pre-initiation complex (PIC).eIF5C eIF2-regulating factor','eucgr.b01418.1.p','Protein biosynthesis.translation initiation.pre-initiation complex (PIC).eIF5C eIF2-regulating factor (original description: none)',T
_17.3.2_,'Protein biosynthesis.translation initiation.mRNA loading','','',
_17.3.2.1_,'Protein biosynthesis.translation initiation.mRNA loading.eIF4A mRNA unwinding factor','eucgr.j02842.1.p','Protein biosynthesis.translation initiation.mRNA loading.eIF4A mRNA unwinding factor (original description: none)',T
_17.3.2.1_,'Protein biosynthesis.translation initiation.mRNA loading.eIF4A mRNA unwinding factor','eucgr.c03418.1.p','Protein biosynthesis.translation initiation.mRNA loading.eIF4A mRNA unwinding factor (original description: none)',T
_17.3.2.2_,'Protein biosynthesis.translation initiation.mRNA loading.eIF4B mRNA unwinding factor','','',
_17.3.2.3_,'Protein biosynthesis.translation initiation.mRNA loading.eIF4F mRNA unwinding complex','','',
_17.3.2.3.1_,'Protein biosynthesis.translation initiation.mRNA loading.eIF4F mRNA unwinding complex.eIF4E component','','',
_17.3.2.3.2_,'Protein biosynthesis.translation initiation.mRNA loading.eIF4F mRNA unwinding complex.eIF4G component','eucgr.e01663.3.p','Protein biosynthesis.translation initiation.mRNA loading.eIF4F mRNA unwinding complex.eIF4G component (original description: none)',T
_17.3.2.4_,'Protein biosynthesis.translation initiation.mRNA loading.eIF-iso4F unwinding complex','','',
_17.3.2.4.1_,'Protein biosynthesis.translation initiation.mRNA loading.eIF-iso4F unwinding complex.eIF-iso4E component','eucgr.h02962.1.p','Protein biosynthesis.translation initiation.mRNA loading.eIF-iso4F unwinding complex.eIF-iso4E component (original description: none)',T
_17.3.2.4.2_,'Protein biosynthesis.translation initiation.mRNA loading.eIF-iso4F unwinding complex.eIF-iso4G component','eucgr.c00247.2.p','Protein biosynthesis.translation initiation.mRNA loading.eIF-iso4F unwinding complex.eIF-iso4G component (original description: none)',T
_17.3.2.5_,'Protein biosynthesis.translation initiation.mRNA loading.PABP mRNA poly-A-tail binding factor','eucgr.i01129.1.p','Protein biosynthesis.translation initiation.mRNA loading.PABP mRNA poly-A-tail binding factor (original description: none)',T
_17.3.2.6_,'Protein biosynthesis.translation initiation.mRNA loading.4EHP RNA-cap-binding factor','','',
_17.3.3_,'Protein biosynthesis.translation initiation.eIF5B Met-tRNA positioning factor','','',
_17.3.4_,'Protein biosynthesis.translation initiation.eIF6 ribosome assembly factor','eucgr.j02556.2.p','Protein biosynthesis.translation initiation.eIF6 ribosome assembly factor (original description: none)',T
_17.4_,'Protein biosynthesis.translation elongation','','',
_17.4.1_,'Protein biosynthesis.translation elongation.eEF1A aminoacyl-tRNA binding factor','eucgr.j01121.1.p','Protein biosynthesis.translation elongation.eEF1A aminoacyl-tRNA binding factor (original description: none)',T
_17.4.1_,'Protein biosynthesis.translation elongation.eEF1A aminoacyl-tRNA binding factor','eucgr.j01112.1.p','Protein biosynthesis.translation elongation.eEF1A aminoacyl-tRNA binding factor (original description: none)',T
_17.4.1_,'Protein biosynthesis.translation elongation.eEF1A aminoacyl-tRNA binding factor','eucgr.b02473.1.p','Protein biosynthesis.translation elongation.eEF1A aminoacyl-tRNA binding factor (original description: none)',T
_17.4.1_,'Protein biosynthesis.translation elongation.eEF1A aminoacyl-tRNA binding factor','eucgr.g02807.1.p','Protein biosynthesis.translation elongation.eEF1A aminoacyl-tRNA binding factor (original description: none)',T
_17.4.2_,'Protein biosynthesis.translation elongation.eEF1B eEF1A-GDP-recycling complex','','',
_17.4.2.1_,'Protein biosynthesis.translation elongation.eEF1B eEF1A-GDP-recycling complex.eEF1B-beta/-delta component','eucgr.j00657.1.p','Protein biosynthesis.translation elongation.eEF1B eEF1A-GDP-recycling complex.eEF1B-beta/-delta component (original description: none)',T
_17.4.2.1_,'Protein biosynthesis.translation elongation.eEF1B eEF1A-GDP-recycling complex.eEF1B-beta/-delta component','eucgr.h03140.1.p','Protein biosynthesis.translation elongation.eEF1B eEF1A-GDP-recycling complex.eEF1B-beta/-delta component (original description: none)',T
_17.4.2.2_,'Protein biosynthesis.translation elongation.eEF1B eEF1A-GDP-recycling complex.eEF1B-gamma component','eucgr.i02782.1.p','Protein biosynthesis.translation elongation.eEF1B eEF1A-GDP-recycling complex.eEF1B-gamma component (original description: none)',T
_17.4.3_,'Protein biosynthesis.translation elongation.eEF2 mRNA-translocation factor','eucgr.f01462.2.p','Protein biosynthesis.translation elongation.eEF2 mRNA-translocation factor (original description: none)',T
_17.4.4_,'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2','','',
_17.4.4.1_,'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2.DPH1 diphthamide synthesis protein','','',
_17.4.4.2_,'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2.DPH2 diphthamide synthesis protein','','',
_17.4.4.3_,'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2.DPH3 diphthamide synthesis chaperone','','',
_17.4.4.4_,'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2.DPH4 diphthamide synthesis co-chaperone','','',
_17.4.4.5_,'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2.DPH5 diphthine methyl ester synthase','','',
_17.4.4.6_,'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2.DPH6 diphthamide synthetase','','',
_17.4.4.7_,'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2.DPH7 diphthine amidation accessory protein','','',
_17.4.5_,'Protein biosynthesis.translation elongation.eEF5(eIF5A) poly-P/G elongation factor','eucgr.c00350.1.p','Protein biosynthesis.translation elongation.eEF5(eIF5A) poly-P/G elongation factor (original description: none)',T
_17.4.5_,'Protein biosynthesis.translation elongation.eEF5(eIF5A) poly-P/G elongation factor','eucgr.b00553.1.p','Protein biosynthesis.translation elongation.eEF5(eIF5A) poly-P/G elongation factor (original description: none)',T
_17.4.5_,'Protein biosynthesis.translation elongation.eEF5(eIF5A) poly-P/G elongation factor','eucgr.k02493.1.p','Protein biosynthesis.translation elongation.eEF5(eIF5A) poly-P/G elongation factor (original description: none)',T
_17.4.5_,'Protein biosynthesis.translation elongation.eEF5(eIF5A) poly-P/G elongation factor','eucgr.g02468.1.p','Protein biosynthesis.translation elongation.eEF5(eIF5A) poly-P/G elongation factor (original description: none)',T
_17.4.6_,'Protein biosynthesis.translation elongation.hypusination of eEF5','','',
_17.4.6.1_,'Protein biosynthesis.translation elongation.hypusination of eEF5.deoxyhypusine synthase','','',
_17.4.6.2_,'Protein biosynthesis.translation elongation.hypusination of eEF5.deoxyhypusine hydroxylase','','',
_17.5_,'Protein biosynthesis.translation termination','','',
_17.5.1_,'Protein biosynthesis.translation termination.eRF1 peptide release factor','eucgr.j01695.1.p','Protein biosynthesis.translation termination.eRF1 peptide release factor (original description: none)',T
_17.5.2_,'Protein biosynthesis.translation termination.eRF3 peptide release factor','eucgr.b00852.2.p','Protein biosynthesis.translation termination.eRF3 peptide release factor (original description: none)',T
_17.5.3_,'Protein biosynthesis.translation termination.ribosome recycling factor (RLI/ABCE)','eucgr.d02563.1.p','Protein biosynthesis.translation termination.ribosome recycling factor (RLI/ABCE) (original description: none)',T
_17.6_,'Protein biosynthesis.organelle translation machineries','','',
_17.6.1_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome','','',
_17.6.1.1_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome','','',
_17.6.1.1.1_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL1 component','','',
_17.6.1.1.2_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL2-N-terminal component','','',
_17.6.1.1.3_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL2-C-terminal component','','',
_17.6.1.1.4_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL3 component','','',
_17.6.1.1.5_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL4 component','','',
_17.6.1.1.6_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL5 component','','',
_17.6.1.1.7_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL6 component','','',
_17.6.1.1.8_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL7/L12 component','','',
_17.6.1.1.9_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL9 component','','',
_17.6.1.1.10_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL10 | psRPL10 component','','',
_17.6.1.1.11_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL11 component','','',
_17.6.1.1.12_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL13 component','','',
_17.6.1.1.13_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL15 component','','',
_17.6.1.1.14_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL16 component','','',
_17.6.1.1.15_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL17 component','','',
_17.6.1.1.16_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL18 component','','',
_17.6.1.1.17_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL19 component','','',
_17.6.1.1.18_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL20 component','','',
_17.6.1.1.19_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL21 component','','',
_17.6.1.1.20_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL22 component','','',
_17.6.1.1.21_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL23 component','','',
_17.6.1.1.22_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL24 component','','',
_17.6.1.1.23_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL27 component','','',
_17.6.1.1.24_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL28 component','','',
_17.6.1.1.25_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL29 component','','',
_17.6.1.1.26_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL30 component','','',
_17.6.1.1.27_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL33 component','','',
_17.6.1.1.28_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL36 component','','',
_17.6.1.2_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome','','',
_17.6.1.2.1_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS2 component','','',
_17.6.1.2.2_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS3 component','','',
_17.6.1.2.3_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS4 component','','',
_17.6.1.2.4_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS5 component','','',
_17.6.1.2.5_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS6 component','','',
_17.6.1.2.6_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS7 component','','',
_17.6.1.2.7_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS9 component','','',
_17.6.1.2.8_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS10 component','','',
_17.6.1.2.9_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS11 component','','',
_17.6.1.2.10_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS12 component','','',
_17.6.1.2.11_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS13 | psRPS13 component','eucgr.f03746.2.p','Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS13 | psRPS13 component (original description: none)',T
_17.6.1.2.12_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS14 component','','',
_17.6.1.2.13_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS15 component','','',
_17.6.1.2.14_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS16 component','','',
_17.6.1.2.15_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS17 component','','',
_17.6.1.2.16_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS18 component','','',
_17.6.1.2.17_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS19 component','','',
_17.6.1.2.18_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS21 | psRPS21 component','eucgr.j02332.1.p','Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS21 | psRPS21 component (original description: none)',T
_17.6.1.3_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.mitochondrial ribosome-associated proteins','','',
_17.6.1.3.1_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.mitochondrial ribosome-associated proteins.PPR-type regulatory protein (PNM1)','','',
_17.6.1.3.2_,'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.mitochondrial ribosome-associated proteins.PPR-type regulatory protein (PPR336)','','',
_17.6.2_,'Protein biosynthesis.organelle translation machineries.plastidial ribosome','','',
_17.6.2.1_,'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome','','',
_17.6.2.1.1_,'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL1 component','eucgr.g03333.1.p','Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL1 component (original description: none)',T
